Date,USA30Open,USA30High,USA30Low,USA30Close,USA30Adj Close,USA30Volume,DAX30Open,DAX30High,DAX30Low,DAX30Close,DAX30Adj Close,DAX30Volume,CHINA225Open,CHINA225High,CHINA225Low,CHINA225Close,CHINA225Adj Close,CHINA225Volume,CANADA40Open,CANADA40High,CANADA40Low,CANADA40Close,CANADA40Adj Close,CANADA40Volume,BEL20Open,BEL20High,BEL20Low,BEL20Close,BEL20Adj Close,BEL20Volume,EURO50Open,EURO50High,EURO50Low,EURO50Close,EURO50Adj Close,EURO50Volume
2005-02-25,10748.419922,10845.599609,10735.769531,10841.599609,10841.599609,247140000,4327.700195,4352.160156,4327.100098,4348.640137,4348.640137,121016100,11585.839844,11677.200195,11585.459961,11658.250000,11658.250000,74500,4000.030029,4034.570068,4000.030029,4034.570068,4034.570068,92054600,3061.870117,3070.840088,3059.689941,3070.060059,3070.060059,11028600,3062.719971,3062.719971,3062.719971,3062.719971,3062.719971,0
2005-02-28,10842.049805,10842.049805,10730.469727,10766.230469,10766.230469,288160000,4360.339844,4375.799805,4346.240234,4350.490234,4350.490234,110897300,11742.009766,11754.900391,11704.320313,11740.599609,11740.599609,93200,4043.729980,4056.689941,4027.159912,4027.159912,4027.159912,95381800,3074.810059,3109.100098,3074.479980,3106.540039,3106.540039,9931000,3058.320068,3058.320068,3058.320068,3058.320068,3058.320068,0
2005-03-01,10769.040039,10849.139648,10769.040039,10830.000000,10830.000000,247210000,4345.240234,4388.419922,4335.040039,4383.620117,4383.620117,108790800,11734.139648,11780.530273,11719.769531,11780.530273,11780.530273,103300,4025.840088,4067.090088,4023.610107,4054.979980,4054.979980,106744600,3101.120117,3122.080078,3099.469971,3117.760010,3117.760010,13978000,3078.439941,3078.439941,3078.439941,3078.439941,3078.439941,0
2005-03-02,10825.679688,10869.830078,10774.290039,10811.969727,10811.969727,235950000,4374.950195,4396.669922,4363.859863,4393.430176,4393.430176,102074400,11804.839844,11831.690430,11780.610352,11813.709961,11813.709961,100500,4060.469971,4062.719971,4032.989990,4062.719971,4062.719971,95200200,3120.879883,3122.219971,3094.449951,3097.659912,3097.659912,16663800,3082.709961,3082.709961,3082.709961,3082.709961,3082.709961,0
2005-03-03,10812.269531,10869.169922,10767.190430,10833.030273,10833.030273,233480000,4378.720215,4399.879883,4371.649902,4373.270020,4373.270020,119412600,11790.910156,11856.459961,11790.910156,11856.459961,11856.459961,98500,4051.419922,4073.679932,4050.020020,4061.350098,4061.350098,89077200,3094.780029,3101.500000,3090.979980,3090.979980,3090.979980,11323400,3078.100098,3078.100098,3078.100098,3078.100098,3078.100098,0
2005-03-04,10834.509766,10962.419922,10834.290039,10940.549805,10940.549805,240210000,4380.729980,4424.279785,4373.299805,4423.520020,4423.520020,102514200,11815.790039,11881.980469,11769.669922,11873.049805,11873.049805,99100,4080.149902,4091.580078,4059.449951,4091.580078,4091.580078,83639200,3095.389893,3124.739990,3092.939941,3121.659912,3121.659912,9305000,3106.860107,3106.860107,3106.860107,3106.860107,3106.860107,0
2005-03-07,10940.549805,10984.459961,10931.459961,10936.860352,10936.860352,229120000,4424.770020,4435.310059,4417.560059,4428.089844,4428.089844,81185200,11935.799805,11975.459961,11917.769531,11925.360352,11925.360352,103800,4094.370117,4108.000000,4090.040039,4108.000000,4108.000000,82058800,3130.790039,3153.120117,3128.919922,3153.120117,3153.120117,7307600,3114.540039,3114.540039,3114.540039,3114.540039,3114.540039,0
2005-03-08,10935.599609,10952.450195,10900.129883,10912.620117,10912.620117,205970000,4417.109863,4422.890137,4388.109863,4396.500000,4396.500000,108129500,11936.839844,11936.839844,11878.889648,11886.910156,11886.910156,86800,4098.379883,4103.649902,4079.280029,4085.379883,4085.379883,93750000,3152.770020,3155.669922,3142.669922,3152.479980,3152.479980,10174000,3097.340088,3097.340088,3097.340088,3097.340088,3097.340088,0
2005-03-09,10912.320313,10923.179688,10802.059570,10805.620117,10805.620117,267970000,4395.240234,4428.540039,4365.229980,4375.600098,4375.600098,107592100,11882.250000,11966.690430,11882.250000,11966.690430,11966.690430,105900,4091.679932,4104.740234,4062.860107,4066.689941,4066.689941,117384800,3157.629883,3164.540039,3127.239990,3133.649902,3133.649902,8505400,3081.989990,3081.989990,3081.989990,3081.989990,3081.989990,0
2005-03-10,10806.280273,10875.519531,10780.349609,10851.509766,10851.509766,224040000,4358.290039,4365.410156,4330.209961,4337.680176,4337.680176,140177100,11892.379883,11959.179688,11863.540039,11864.910156,11864.910156,99000,4048.399902,4057.600098,4033.699951,4038.209961,4038.209961,106226000,3123.659912,3123.790039,3095.929932,3098.250000,3098.250000,11652000,3053.659912,3053.659912,3053.659912,3053.659912,3053.659912,0
2005-03-11,10845.299805,10872.349609,10758.549805,10774.360352,10774.360352,243050000,4359.930176,4379.939941,4353.560059,4360.490234,4360.490234,108533000,11838.019531,11964.209961,11838.019531,11923.889648,11923.889648,177800,4063.449951,4067.159912,4047.689941,4049.179932,4049.179932,76646000,3102.969971,3115.330078,3097.550049,3098.989990,3098.989990,6744200,3060.360107,3060.360107,3060.360107,3060.360107,3060.360107,0
2005-03-14,10773.919922,10805.469727,10754.410156,10804.509766,10804.509766,237050000,4353.729980,4371.279785,4340.020020,4367.299805,4367.299805,69258200,11947.290039,11955.290039,11850.250000,11850.250000,11850.250000,84500,4046.419922,4055.770020,4035.780029,4048.550049,4048.550049,68102600,3096.409912,3104.459961,3078.189941,3081.070068,3081.070068,5768200,3060.729980,3060.729980,3060.729980,3060.729980,3060.729980,0
2005-03-15,10804.290039,10838.650391,10745.099609,10745.099609,10745.099609,237710000,4370.379883,4392.169922,4369.839844,4387.689941,4387.689941,92325900,11899.200195,11912.809570,11785.160156,11821.089844,11821.089844,87700,4060.469971,4083.409912,4059.770020,4077.739990,4077.739990,87381400,3090.489990,3098.459961,3083.219971,3096.600098,3096.600098,6941800,3083.729980,3083.729980,3083.729980,3083.729980,3083.729980,0
2005-03-16,10741.629883,10741.629883,10612.379883,10633.070313,10633.070313,278620000,4378.959961,4384.770020,4301.379883,4309.109863,4309.109863,128389000,11822.179688,11873.179688,11793.030273,11873.179688,11873.179688,72000,4064.179932,4074.510010,4019.399902,4019.399902,4019.399902,111597000,3094.629883,3103.449951,3076.070068,3076.070068,3076.070068,9606800,3032.129883,3032.129883,3032.129883,3032.129883,3032.129883,0
2005-03-17,10633.299805,10658.639648,10598.339844,10626.349609,10626.349609,228160000,4307.729980,4322.819824,4295.700195,4315.919922,4315.919922,99492600,11785.950195,11808.040039,11754.980469,11775.500000,11775.500000,86500,4020.590088,4036.169922,4011.209961,4032.070068,4032.070068,82862600,3086.860107,3086.860107,3066.649902,3075.889893,3075.889893,6411400,3039.800049,3039.800049,3039.800049,3039.800049,3039.800049,0
2005-03-18,10627.830078,10653.690430,10557.040039,10629.669922,10629.669922,531670000,4316.930176,4339.500000,4310.459961,4327.180176,4327.180176,149874600,11792.290039,11922.540039,11790.959961,11879.809570,11879.809570,80000,4040.090088,4060.780029,4034.939941,4050.770020,4050.770020,95522000,3079.709961,3097.080078,3076.260010,3090.939941,3090.939941,7964200,3053.540039,3053.540039,3053.540039,3053.540039,3053.540039,0
2005-03-21,10629.900391,10630.490234,10534.059570,10565.389648,10565.389648,254560000,4322.470215,4336.810059,4295.390137,4296.359863,4296.359863,89885900,null,null,null,null,null,null,4045.969971,4059.790039,4032.189941,4033.000000,4033.000000,37594600,3093.639893,3101.709961,3089.639893,3093.570068,3093.570068,3944600,3038.139893,3038.139893,3038.139893,3038.139893,3038.139893,0
2005-03-22,10565.389648,10609.950195,10470.280273,10470.509766,10470.509766,308690000,4301.240234,4323.959961,4281.750000,4320.689941,4320.689941,92418800,11867.339844,11889.129883,11830.959961,11841.969727,11841.969727,89000,4036.260010,4051.800049,4010.669922,4047.179932,4047.179932,90484200,3096.570068,3096.860107,3071.770020,3084.729980,3084.729980,8006000,3050.439941,3050.439941,3050.439941,3050.439941,3050.439941,0
2005-03-23,10470.580078,10497.419922,10430.530273,10456.019531,10456.019531,327490000,4291.379883,4325.200195,4275.549805,4317.200195,4317.200195,105353300,11823.969727,11823.969727,11681.160156,11739.120117,11739.120117,94500,4009.219971,4036.699951,4009.010010,4032.409912,4032.409912,87517400,3065.939941,3076.810059,3053.129883,3068.709961,3068.709961,7759400,3036.850098,3036.850098,3036.850098,3036.850098,3036.850098,0
2005-03-24,10457.059570,10518.629883,10442.870117,10442.870117,10442.870117,238110000,4325.240234,4347.720215,4315.729980,4343.600098,4343.600098,84682600,11741.169922,11819.370117,11706.269531,11745.969727,11745.969727,88300,4042.239990,4080.899902,4036.300049,4078.310059,4078.310059,81262600,3072.239990,3129.100098,3070.649902,3128.489990,3128.489990,10097400,3060.669922,3060.669922,3060.669922,3060.669922,3060.669922,0
2005-03-28,10444.129883,10533.549805,10439.990234,10485.650391,10485.650391,213820000,null,null,null,null,null,null,11709.790039,11816.719727,11709.790039,11792.299805,11792.299805,57400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2005-03-29,10485.650391,10520.839844,10396.240234,10405.700195,10405.700195,301970000,4331.959961,4352.149902,4308.919922,4351.890137,4351.890137,68110400,11809.660156,11809.660156,11563.120117,11599.820313,11599.820313,83700,4056.429932,4082.189941,4043.899902,4081.649902,4081.649902,85357800,3127.129883,3129.449951,3113.429932,3119.370117,3119.370117,6343800,3069.350098,3069.350098,3069.350098,3069.350098,3069.350098,0
2005-03-30,10405.769531,10544.179688,10404.809570,10540.929688,10540.929688,276060000,4325.970215,4347.520020,4320.009766,4347.520020,4347.520020,81672200,11548.929688,11608.450195,11506.849609,11565.879883,11565.879883,94300,4060.149902,4074.010010,4053.649902,4064.610107,4064.610107,87659800,3108.729980,3128.699951,3103.570068,3125.010010,3125.010010,8885800,3056.250000,3056.250000,3056.250000,3056.250000,3056.250000,0
2005-03-31,10541.589844,10542.040039,10490.379883,10503.759766,10503.759766,259250000,4369.270020,4376.270020,4344.629883,4348.770020,4348.770020,86122100,11623.099609,11668.950195,11590.719727,11668.950195,11668.950195,73200,4091.459961,4097.069824,4064.610107,4067.780029,4067.780029,92737400,3134.310059,3145.419922,3125.179932,3125.669922,3125.669922,8134400,3055.729980,3055.729980,3055.729980,3055.729980,3055.729980,0
2005-04-01,10504.570313,10568.929688,10381.019531,10404.299805,10404.299805,318810000,4348.029785,4393.200195,4347.529785,4373.529785,4373.529785,89610600,11590.450195,11723.629883,11557.129883,11723.629883,11723.629883,79400,4068.000000,4097.049805,4062.229980,4080.080078,4080.080078,83515600,3129.860107,3143.699951,3125.699951,3140.330078,3140.330078,6637000,3061.110107,3061.110107,3061.110107,3061.110107,3061.110107,0
2005-04-04,10401.709961,10444.280273,10356.709961,10421.139648,10421.139648,293800000,4355.839844,4357.970215,4323.240234,4341.390137,4341.390137,81129800,11666.309570,11701.190430,11652.660156,11667.540039,11667.540039,79600,4067.810059,4067.810059,4029.949951,4052.320068,4052.320068,80235200,3137.919922,3137.919922,3114.750000,3129.520020,3129.520020,7729400,3042.169922,3042.169922,3042.169922,3042.169922,3042.169922,0
2005-04-05,10421.139648,10476.490234,10419.440430,10458.459961,10458.459961,271690000,4356.620117,4366.709961,4352.850098,4362.609863,4362.609863,69605700,11695.969727,11786.650391,11695.969727,11774.309570,11774.309570,80400,4074.889893,4090.629883,4069.550049,4087.939941,4087.939941,106211000,3136.370117,3151.790039,3134.560059,3145.250000,3145.250000,7616600,3064.070068,3064.070068,3064.070068,3064.070068,3064.070068,0
2005-04-06,10453.450195,10526.000000,10453.379883,10486.019531,10486.019531,237570000,4373.160156,4379.180176,4360.810059,4379.180176,4379.180176,83582700,11783.740234,11841.250000,11760.709961,11827.160156,11827.160156,72300,4094.139893,4108.509766,4093.060059,4106.990234,4106.990234,109172400,3152.790039,3174.550049,3152.179932,3174.550049,3174.550049,6984000,3076.229980,3076.229980,3076.229980,3076.229980,3076.229980,0
2005-04-07,10485.879883,10557.110352,10476.709961,10546.320313,10546.320313,283340000,4368.350098,4394.180176,4354.779785,4389.520020,4389.520020,98553800,11848.490234,11848.490234,11757.870117,11810.990234,11810.990234,83000,4111.509766,4130.930176,4099.910156,4124.370117,4124.370117,111063000,3172.260010,3179.229980,3167.030029,3177.199951,3177.199951,6307800,3090.719971,3090.719971,3090.719971,3090.719971,3090.719971,0
2005-04-08,10546.320313,10553.559570,10460.459961,10461.339844,10461.339844,201110000,4399.439941,4413.240234,4393.430176,4400.680176,4400.680176,81370100,11867.150391,11911.900391,11839.660156,11874.750000,11874.750000,90800,4134.319824,4143.930176,4122.609863,4124.290039,4124.290039,87803600,3185.459961,3190.250000,3177.830078,3182.229980,3182.229980,5335800,3088.919922,3088.919922,3088.919922,3088.919922,3088.919922,0
2005-04-11,10462.080078,10482.179688,10438.440430,10448.559570,10448.559570,192720000,4388.810059,4406.109863,4380.479980,4396.089844,4396.089844,63100700,11847.919922,11847.919922,11744.860352,11745.639648,11745.639648,65600,4107.000000,4123.879883,4102.000000,4117.620117,4117.620117,83466000,3174.239990,3186.429932,3169.100098,3185.429932,3185.429932,4105000,3080.600098,3080.600098,3080.600098,3080.600098,3080.600098,0
2005-04-12,10448.629883,10529.769531,10360.919922,10507.969727,10507.969727,267070000,4395.879883,4401.799805,4366.250000,4372.120117,4372.120117,73418500,11739.049805,11764.009766,11657.660156,11670.299805,11670.299805,62100,4112.709961,4116.319824,4089.169922,4096.810059,4096.810059,85840200,3182.899902,3185.129883,3173.510010,3175.780029,3175.780029,5897600,3065.179932,3065.179932,3065.179932,3065.179932,3065.179932,0
2005-04-13,10507.450195,10521.059570,10379.700195,10403.929688,10403.929688,274850000,4395.339844,4410.950195,4393.060059,4405.689941,4405.689941,91897900,11688.219727,11718.780273,11602.940430,11637.519531,11637.519531,72100,4122.970215,4126.520020,4114.270020,4116.850098,4116.850098,92884400,3185.110107,3201.280029,3185.110107,3197.290039,3197.290039,7091600,3080.540039,3080.540039,3080.540039,3080.540039,3080.540039,0
2005-04-14,10403.709961,10417.889648,10273.429688,10278.750000,10278.750000,303780000,4385.609863,4422.879883,4380.870117,4402.049805,4402.049805,109288700,11578.780273,11580.549805,11474.820313,11563.169922,11563.169922,81800,4100.629883,4126.140137,4097.870117,4111.109863,4111.109863,94288600,3183.209961,3187.780029,3169.719971,3170.510010,3170.510010,7131400,3075.330078,3075.330078,3075.330078,3075.330078,3075.330078,0
2005-04-15,10276.610352,10278.530273,10076.570313,10087.509766,10087.509766,417360000,4381.450195,4384.509766,4309.250000,4312.250000,4312.250000,155451000,11463.150391,11463.150391,11343.730469,11370.690430,11370.690430,95400,4083.949951,4084.909912,4032.280029,4032.280029,4032.280029,139406400,3154.649902,3162.250000,3131.830078,3141.889893,3141.889893,9744800,3013.790039,3013.790039,3013.790039,3013.790039,3013.790039,0
2005-04-18,10088.540039,10105.389648,10020.929688,10071.250000,10071.250000,301220000,4266.270020,4266.270020,4182.859863,4202.200195,4202.200195,174369400,11223.650391,11223.650391,10920.660156,10938.440430,10938.440430,130800,3975.250000,3975.250000,3930.629883,3949.590088,3949.590088,158371400,3091.840088,3094.459961,3064.129883,3064.129883,3064.129883,8649200,2947.780029,2947.780029,2947.780029,2947.780029,2947.780029,0
2005-04-19,10071.549805,10156.530273,10071.549805,10127.410156,10127.410156,285960000,4211.259766,4225.560059,4192.330078,4204.609863,4204.609863,112569100,11019.759766,11082.839844,10966.459961,11065.860352,11065.860352,100200,3971.729980,3973.639893,3954.419922,3962.389893,3962.389893,102136200,3075.570068,3093.800049,3074.199951,3090.350098,3090.350098,6953200,2957.360107,2957.360107,2957.360107,2957.360107,2957.360107,0
2005-04-20,10131.179688,10186.450195,10000.459961,10012.360352,10012.360352,323910000,4215.189941,4224.209961,4166.529785,4178.620117,4178.620117,127601000,11173.839844,11199.379883,11052.379883,11088.580078,11088.580078,85000,3979.750000,3983.540039,3944.310059,3950.020020,3950.020020,104986600,3101.040039,3102.459961,3067.959961,3068.469971,3068.469971,9158600,2944.330078,2944.330078,2944.330078,2944.330078,2944.330078,0
2005-04-21,10010.509766,10218.599609,10010.509766,10218.599609,10218.599609,287550000,4160.259766,4210.819824,4159.950195,4193.700195,4193.700195,115113500,10950.730469,11001.309570,10770.580078,10984.389648,10984.389648,102200,3933.229980,3972.570068,3933.229980,3951.020020,3951.020020,109772200,3057.979980,3082.280029,3057.489990,3068.770020,3068.770020,8584800,2950.340088,2950.340088,2950.340088,2950.340088,2950.340088,0
2005-04-22,10218.599609,10219.339844,10069.919922,10157.709961,10157.709961,273540000,4210.180176,4235.399902,4208.750000,4223.040039,4223.040039,92986300,11116.610352,11134.990234,11045.950195,11045.950195,11045.950195,82600,3977.750000,3985.800049,3967.790039,3980.179932,3980.179932,82783200,3088.050049,3092.399902,3080.479980,3086.729980,3086.729980,7457800,2976.389893,2976.389893,2976.389893,2976.389893,2976.389893,0
2005-04-25,10158.519531,10260.200195,10158.519531,10242.469727,10242.469727,231210000,4214.970215,4249.859863,4204.930176,4246.959961,4246.959961,73287900,11064.950195,11114.450195,11020.589844,11073.769531,11073.769531,58100,3973.750000,3997.050049,3966.100098,3993.070068,3993.070068,73739400,3081.629883,3104.870117,3081.629883,3102.530029,3102.530029,4687200,2987.050049,2987.050049,2987.050049,2987.050049,2987.050049,0
2005-04-26,10240.990234,10263.599609,10150.990234,10151.129883,10151.129883,255270000,4247.049805,4247.470215,4209.950195,4233.759766,4233.759766,106143700,11085.750000,11085.750000,11019.940430,11035.830078,11035.830078,65300,3997.889893,4000.120117,3970.729980,3993.040039,3993.040039,72852000,3096.270020,3099.889893,3080.330078,3097.860107,3097.860107,7864600,2983.229980,2983.229980,2983.229980,2983.229980,2983.229980,0
2005-04-27,10150.320313,10219.559570,10079.450195,10198.799805,10198.799805,248390000,4219.649902,4219.649902,4157.509766,4189.020020,4189.020020,130772100,10968.769531,11022.440430,10968.580078,11005.419922,11005.419922,82700,3960.040039,3978.060059,3917.280029,3927.679932,3927.679932,132260600,3085.320068,3088.169922,3039.909912,3042.270020,3042.270020,7000800,2942.620117,2942.620117,2942.620117,2942.620117,2942.620117,0
2005-04-28,10194.580078,10194.580078,10070.139648,10070.370117,10070.370117,279300000,4204.720215,4215.350098,4159.870117,4178.100098,4178.100098,127120400,10979.049805,11008.900391,10892.709961,11008.900391,11008.900391,105600,3940.159912,3950.600098,3895.419922,3911.449951,3911.449951,148216800,3047.800049,3055.239990,3019.620117,3024.750000,3024.750000,9143000,2930.870117,2930.870117,2930.870117,2930.870117,2930.870117,0
2005-04-29,10070.370117,10196.360352,10048.120117,10192.509766,10192.509766,303790000,4163.229980,4208.319824,4159.660156,4184.839844,4184.839844,118041800,null,null,null,null,null,null,3882.419922,3930.590088,3882.419922,3911.709961,3911.709961,106678200,3007.580078,3039.719971,3007.580078,3039.709961,3039.709961,8774800,2930.100098,2930.100098,2930.100098,2930.100098,2930.100098,0
2005-05-02,10192.000000,10258.429688,10188.070313,10251.700195,10251.700195,239610000,4208.629883,4235.640137,4205.049805,4224.020020,4224.020020,56288300,10954.209961,11035.950195,10913.969727,11002.110352,11002.110352,59600,3928.709961,3945.060059,3920.879883,3938.770020,3938.770020,50948600,3039.929932,3055.709961,3035.879883,3048.669922,3048.669922,4442200,2949.090088,2949.090088,2949.090088,2949.090088,2949.090088,0
2005-05-03,10251.040039,10304.540039,10208.030273,10256.950195,10256.950195,277710000,4229.990234,4245.669922,4218.060059,4245.540039,4245.540039,80737000,null,null,null,null,null,null,3953.250000,3956.580078,3934.719971,3955.929932,3955.929932,78560000,3053.350098,3053.350098,3036.590088,3046.409912,3046.409912,5969400,2962.590088,2962.590088,2962.590088,2962.590088,2962.590088,0
2005-05-04,10255.250000,10392.469727,10255.250000,10384.639648,10384.639648,275240000,4249.189941,4264.799805,4225.209961,4264.350098,4264.350098,100807800,null,null,null,null,null,null,3968.030029,3987.629883,3950.540039,3987.629883,3987.629883,90894800,3051.500000,3066.719971,3048.389893,3066.719971,3066.719971,6531800,2981.040039,2981.040039,2981.040039,2981.040039,2981.040039,0
2005-05-05,10384.490234,10405.769531,10296.480469,10340.379883,10340.379883,236460000,4271.029785,4306.149902,4271.029785,4299.509766,4299.509766,70374900,null,null,null,null,null,null,3995.199951,4025.969971,3995.199951,4019.350098,4019.350098,62031400,3072.679932,3095.919922,3072.459961,3091.790039,3091.790039,4049200,3004.520020,3004.520020,3004.520020,3004.520020,3004.520020,0
2005-05-06,10339.709961,10400.599609,10339.639648,10345.400391,10345.400391,230410000,4297.140137,4314.979980,4276.160156,4311.060059,4311.060059,86066000,11119.780273,11192.169922,11109.330078,11192.169922,11192.169922,75600,4020.000000,4041.169922,4004.270020,4033.459961,4033.459961,71962200,3086.979980,3100.760010,3077.379883,3098.330078,3098.330078,7298600,3019.260010,3019.260010,3019.260010,3019.260010,3019.260010,0
2005-05-09,10345.400391,10384.860352,10320.139648,10384.339844,10384.339844,204600000,4305.689941,4306.319824,4277.640137,4292.410156,4292.410156,74161500,11199.099609,11199.099609,11119.480469,11171.320313,11171.320313,81300,4028.510010,4033.370117,4011.459961,4020.189941,4020.189941,73316000,3099.709961,3099.709961,3076.159912,3083.709961,3083.709961,5053400,3007.090088,3007.090088,3007.090088,3007.090088,3007.090088,0
2005-05-10,10382.940430,10382.940430,10250.230469,10281.110352,10281.110352,234910000,4299.640137,4306.180176,4245.259766,4251.129883,4251.129883,108707600,11193.219727,11211.360352,11125.000000,11159.459961,11159.459961,85100,4021.250000,4035.649902,3990.580078,4000.250000,4000.250000,81995400,3083.139893,3088.600098,3061.070068,3066.429932,3066.429932,5244400,2983.419922,2983.419922,2983.419922,2983.419922,2983.419922,0
2005-05-11,10272.910156,10311.190430,10184.900391,10300.250000,10300.250000,214890000,4246.879883,4273.279785,4232.399902,4244.160156,4244.160156,103359100,11091.259766,11120.700195,11038.259766,11120.700195,11120.700195,71700,3977.989990,4009.379883,3977.110107,3979.530029,3979.530029,92289000,3062.489990,3069.129883,3052.439941,3061.750000,3061.750000,5212200,2970.500000,2970.500000,2970.500000,2970.500000,2970.500000,0
2005-05-12,10299.740234,10322.349609,10183.429688,10189.480469,10189.480469,249840000,4265.220215,4280.689941,4255.379883,4267.049805,4267.049805,102539300,11118.129883,11135.500000,11069.690430,11077.940430,11077.940430,70600,4010.699951,4022.850098,4004.429932,4015.649902,4015.649902,98640200,3064.149902,3068.520020,3046.139893,3055.429932,3055.429932,10526800,2993.090088,2993.090088,2993.090088,2993.090088,2993.090088,0
2005-05-13,10188.230469,10234.339844,10075.549805,10140.120117,10140.120117,258410000,4255.620117,4275.810059,4241.669922,4275.700195,4275.700195,103405400,11044.709961,11103.080078,11017.790039,11049.110352,11049.110352,79000,3996.979980,4017.889893,3990.479980,4017.889893,4017.889893,96173800,3046.570068,3046.879883,3027.020020,3037.280029,3037.280029,7636000,2994.520020,2994.520020,2994.520020,2994.520020,2994.520020,0
2005-05-16,10139.610352,10255.250000,10138.280273,10252.290039,10252.290039,217230000,4266.819824,4273.879883,4251.990234,4262.180176,4262.180176,49739900,11045.290039,11048.849609,10935.530273,10947.219727,10947.219727,68500,3990.459961,4015.399902,3990.459961,4010.979980,4010.979980,68528800,3030.389893,3035.979980,3026.419922,3029.469971,3029.469971,2742400,2988.159912,2988.159912,2988.159912,2988.159912,2988.159912,0
2005-05-17,10247.490234,10336.900391,10213.139648,10331.879883,10331.879883,241110000,4274.290039,4276.930176,4232.669922,4251.770020,4251.770020,82449600,11046.299805,11066.759766,10788.589844,10825.389648,10825.389648,86300,4022.510010,4022.510010,3994.790039,4006.189941,4006.189941,90808200,3033.419922,3033.580078,3015.659912,3021.280029,3021.280029,7379600,2983.840088,2983.840088,2983.840088,2983.840088,2983.840088,0
2005-05-18,10323.190430,10480.849609,10323.040039,10464.450195,10464.450195,299760000,4273.990234,4326.209961,4268.629883,4324.600098,4324.600098,114075000,10848.629883,10891.690430,10821.410156,10835.410156,10835.410156,77300,4016.149902,4073.149902,4016.149902,4073.149902,4073.149902,119027800,3026.469971,3054.439941,3025.350098,3054.439941,3054.439941,8528200,3036.300049,3036.300049,3036.300049,3036.300049,3036.300049,0
2005-05-19,10464.450195,10494.740234,10435.320313,10493.190430,10493.190430,209180000,4338.169922,4364.410156,4337.529785,4360.419922,4360.419922,96554200,10973.280273,11102.429688,10953.080078,11077.160156,11077.160156,87400,4076.639893,4091.820068,4074.649902,4085.979980,4085.979980,91351600,3061.229980,3073.709961,3059.689941,3073.709961,3073.709961,6279600,3051.790039,3051.790039,3051.790039,3051.790039,3051.790039,0
2005-05-20,10492.750000,10499.259766,10423.879883,10471.910156,10471.910156,232250000,4358.660156,4379.569824,4351.330078,4360.680176,4360.680176,122352200,11104.330078,11110.450195,11034.820313,11037.290039,11037.290039,70800,4088.030029,4112.060059,4080.439941,4096.180176,4096.180176,84027800,3071.610107,3077.239990,3066.449951,3073.520020,3073.520020,5222800,3050.449951,3050.449951,3050.449951,3050.449951,3050.449951,0
2005-05-23,10472.799805,10560.809570,10466.070313,10523.559570,10523.559570,225290000,4383.020020,4410.729980,4374.490234,4406.950195,4406.950195,108138600,11073.009766,11163.540039,11056.860352,11158.650391,11158.650391,66500,4113.330078,4123.939941,4100.959961,4118.370117,4118.370117,71638200,3076.439941,3089.330078,3075.790039,3080.770020,3080.770020,6529800,3070.979980,3070.979980,3070.979980,3070.979980,3070.979980,0
2005-05-24,10522.679688,10522.679688,10471.910156,10503.679688,10503.679688,204650000,4412.419922,4413.589844,4382.910156,4396.640137,4396.640137,88147300,11184.639648,11199.230469,11101.929688,11133.650391,11133.650391,75000,4110.089844,4112.060059,4083.530029,4102.060059,4102.060059,74833600,3069.679932,3074.169922,3063.600098,3070.860107,3070.860107,5731400,3066.550049,3066.550049,3066.550049,3066.550049,3066.550049,0
2005-05-25,10503.169922,10503.169922,10426.389648,10457.799805,10457.799805,187990000,4393.430176,4404.560059,4377.319824,4389.540039,4389.540039,83469800,11127.309570,11127.900391,10988.370117,11014.429688,11014.429688,83400,4097.410156,4114.750000,4092.320068,4100.270020,4100.270020,76354200,3071.840088,3076.139893,3065.459961,3076.139893,3076.139893,6113000,3059.840088,3059.840088,3059.840088,3059.840088,3059.840088,0
2005-05-26,10458.679688,10544.099609,10458.610352,10537.599609,10537.599609,194620000,4391.580078,4442.939941,4389.290039,4436.600098,4436.600098,93739600,11024.360352,11047.370117,10978.849609,11027.940430,11027.940430,79400,4101.140137,4140.479980,4101.020020,4137.279785,4137.279785,159530800,3049.389893,3058.699951,3045.760010,3055.959961,3055.959961,17888000,3086.080078,3086.080078,3086.080078,3086.080078,3086.080078,0
2005-05-27,10537.080078,10552.009766,10517.660156,10542.549805,10542.549805,168060000,4442.660156,4453.009766,4431.589844,4444.709961,4444.709961,89170300,11098.259766,11192.330078,11089.230469,11192.330078,11192.330078,69500,4139.750000,4142.540039,4117.529785,4131.830078,4131.830078,83840000,3036.030029,3047.199951,3033.790039,3047.199951,3047.199951,10460800,3084.000000,3084.000000,3084.000000,3084.000000,3084.000000,0
2005-05-31,10541.889648,10542.330078,10467.480469,10467.480469,10467.480469,240780000,4480.000000,4480.680176,4459.200195,4460.629883,4460.629883,103329000,11273.809570,11297.330078,11221.459961,11276.589844,11276.589844,80600,4134.959961,4139.069824,4120.689941,4120.729980,4120.729980,105524200,3050.580078,3052.439941,3042.889893,3051.669922,3051.669922,13651000,3076.699951,3076.699951,3076.699951,3076.699951,3076.699951,0
